layer,unit,description,similarity
avgpool,1516,"desert, vegetation",0.4258423
avgpool,1517,chemistry lab,0.18362427
avgpool,1518,locker room,0.38131714
avgpool,1519,field road,0.34506226
avgpool,1520,buses,0.36068726
avgpool,1521,pantry,0.6503296
avgpool,1522,childs room,0.78952026
avgpool,1523,"hunting lodge, outdoor",0.3191223
avgpool,1524,natural history museum,0.62854004
avgpool,1525,stocked,0.32687378
avgpool,1526,door,0.41555786
avgpool,1527,badlands,0.63449097
avgpool,1528,"elevator, door",0.5878601
avgpool,1529,crafts,0.20407104
avgpool,1530,entrance hall,0.34820557
avgpool,1531,shopfront,0.35253906
avgpool,1532,"volleyball court, outdoor",0.32470703
avgpool,1533,bowling,0.22335815
avgpool,1534,collier,0.22009277
avgpool,1535,motels,0.40893555
avgpool,1536,fire station,0.6187439
avgpool,1537,horse,0.4320984
avgpool,1538,compost,0.23010254
avgpool,1539,dining room,0.26504517
avgpool,1540,oast house,0.8494873
avgpool,1541,kayaking,0.32244873
avgpool,1542,instructors,0.26870728
avgpool,1543,rope bridge,0.9445801
avgpool,1544,toyshop,0.19085693
avgpool,1545,"elevator, door",0.49279785
avgpool,1546,"library, outdoor",0.27990723
avgpool,1547,tackling,0.5998535
avgpool,1548,japanese garden,0.55496216
avgpool,1549,"stadium, football",0.54766846
avgpool,1550,"shopping mall, indoor",0.28811646
avgpool,1551,martial arts gym,0.33236694
avgpool,1552,fabrics,0.20541382
avgpool,1553,shelving,0.38964844
avgpool,1554,monitors,0.29434204
avgpool,1555,topiary garden,0.9251709
avgpool,1556,"flea market, indoor",0.44903564
avgpool,1557,ticket booth,0.45996094
avgpool,1558,bus interior,0.6416321
avgpool,1559,sky,0.20404053
avgpool,1560,parking lot,0.2791443
avgpool,1561,rock arch,0.34146118
avgpool,1562,"arena, rodeo",0.25958252
avgpool,1563,bamboo forest,0.67126465
avgpool,1564,volcano,0.6462097
avgpool,1565,engine room,0.54260254
avgpool,1566,crevasse,0.5426941
avgpool,1567,art studio,0.34387207
avgpool,1568,"desert, vegetation",0.78930664
avgpool,1569,sedan,0.24316406
avgpool,1570,"hangar, indoor",0.39831543
avgpool,1571,dunes,0.2592163
avgpool,1572,"market, outdoor",0.17138672
avgpool,1573,"bow window, indoor",0.33551025
avgpool,1574,recreation room,0.38494873
avgpool,1575,swamp,0.410614
avgpool,1576,staircase,0.36764526
avgpool,1577,oilrig,0.41763306
avgpool,1578,sushi bar,0.24490356
avgpool,1579,golfers,0.4678955
avgpool,1580,rope bridge,0.6593933
avgpool,1581,assembly line,0.34436035
avgpool,1582,throne room,0.15802002
avgpool,1583,amusement park,0.44473267
avgpool,1584,instructors,0.3695984
avgpool,1585,"greenhouse, outdoor",0.25198364
avgpool,1586,watering hole,0.28567505
avgpool,1587,laundromat,0.860199
avgpool,1588,cockpit,0.58877563
avgpool,1589,amusement park,0.30386353
avgpool,1590,habitat,0.3998413
avgpool,1591,locker room,0.64678955
avgpool,1592,performing,0.35684204
avgpool,1593,construction site,0.3927002
avgpool,1594,bedroom,0.3947754
avgpool,1595,"shopping mall, indoor",0.3640442
avgpool,1596,gym,0.56985474
avgpool,1597,"balcony, interior",0.24935913
avgpool,1598,airport terminal,0.616333
avgpool,1599,airplane cabin,0.48376465
avgpool,1600,toyshop,0.18582153
avgpool,1601,uss,0.41799927
avgpool,1602,"gazebo, exterior",0.22381592
avgpool,1603,classroom,0.3777771
avgpool,1604,graffiti,0.16860962
avgpool,1605,"stadium, soccer",0.30795288
avgpool,1606,"garage, indoor",0.40182495
avgpool,1607,castle,0.35864258
avgpool,1608,dams,0.26791382
avgpool,1609,childs room,0.23278809
avgpool,1610,bank vault,0.265625
avgpool,1611,gas station,0.40203857
avgpool,1612,operating room,0.87677
avgpool,1613,office cubicles,0.5159607
avgpool,1614,aquarium,0.46035767
avgpool,1615,cabin,0.7475891
avgpool,1616,heliport,0.48309326
avgpool,1617,television studio,0.35110474
avgpool,1618,sauna,0.864624
avgpool,1619,landing deck,0.3191223
avgpool,1620,childcare,0.25628662
avgpool,1621,jail cell,0.42599487
avgpool,1622,rope bridge,0.8197937
avgpool,1623,escherichia,0.23306274
avgpool,1624,bus interior,1.1046753
avgpool,1625,castles,0.41482544
avgpool,1626,fishpond,0.37771606
avgpool,1627,"hangar, indoor",0.32531738
avgpool,1628,"doorway, outdoor",0.27301025
avgpool,1629,crosswalk,0.18182373
avgpool,1630,childrens,0.11428833
avgpool,1631,server room,0.2296753
avgpool,1632,bamboo forest,0.20742798
avgpool,1633,flowers,0.37438965
avgpool,1634,"temple, asia",0.38949585
avgpool,1635,bus interior,0.7325134
avgpool,1636,mauritania,0.22286987
avgpool,1637,natural history museum,0.26867676
avgpool,1638,excavation,0.6248779
avgpool,1639,quilts,0.5161133
avgpool,1640,racing,0.13980103
avgpool,1641,"temple, asia",0.38012695
avgpool,1642,ball pit,0.41989136
avgpool,1643,alley,0.22238159
avgpool,1644,bank vault,0.89263916
avgpool,1645,pizza,0.6030884
avgpool,1646,purchasing,0.18774414
avgpool,1647,ordered,0.18600464
avgpool,1648,aquarium,0.39675903
avgpool,1649,barn,0.3327942
avgpool,1650,building facade,0.43865967
avgpool,1651,castle,0.26385498
avgpool,1652,operating room,0.8712158
avgpool,1653,butchers shop,0.38827515
avgpool,1654,volcano,0.71139526
avgpool,1655,"ice skating rink, indoor",0.37435913
avgpool,1656,"ice skating rink, indoor",0.33493042
avgpool,1657,skyscraper,0.15182495
avgpool,1658,aqueduct,0.21383667
avgpool,1659,"field, cultivated",0.31713867
avgpool,1660,drugstore,0.49417114
avgpool,1661,"hunting lodge, outdoor",0.34259033
avgpool,1662,flower,0.14389038
avgpool,1663,windmill,0.8569946
avgpool,1664,desk,0.5091553
avgpool,1665,florists,0.18728638
avgpool,1666,carrousel,0.47888184
avgpool,1667,field,0.23641968
avgpool,1668,volcano,0.61868286
avgpool,1669,horticulture,0.2600708
avgpool,1670,shed,0.4232483
avgpool,1671,car interior,0.633667
avgpool,1672,basement,0.18807983
avgpool,1673,schoolhouse,0.24456787
avgpool,1674,rock arch,0.71469116
avgpool,1675,consulate,0.16174316
avgpool,1676,lock chamber,0.2963562
avgpool,1677,"field, cultivated",0.3583374
avgpool,1678,unicef,0.20205688
avgpool,1679,closet,0.32852173
avgpool,1680,boat,0.26278687
avgpool,1681,gyms,0.6119385
avgpool,1682,plant,0.31549072
avgpool,1683,lava,0.17739868
avgpool,1684,coral,0.28329468
avgpool,1685,auditorium,0.42910767
avgpool,1686,"market, indoor",0.3347168
avgpool,1687,helicopter,0.59259033
avgpool,1688,beach,0.15270996
avgpool,1689,"elevator, door",0.22192383
avgpool,1690,desert road,0.29562378
avgpool,1691,juvenile,0.2920227
avgpool,1692,collier,0.5012207
avgpool,1693,igloo,0.26553345
avgpool,1694,tree house,0.3692932
avgpool,1695,"bow window, indoor",0.40682983
avgpool,1696,monument,0.27676392
avgpool,1697,exercising,0.15478516
avgpool,1698,"stadium, football",0.27130127
avgpool,1699,boxing,0.10360718
avgpool,1700,forest path,0.39294434
avgpool,1701,trees,0.21957397
avgpool,1702,pagoda,0.5446167
avgpool,1703,burial chamber,0.31152344
avgpool,1704,entrance hall,0.29367065
avgpool,1705,windmill,0.2514038
avgpool,1706,clothing store,0.51348877
avgpool,1707,fishpond,0.28451538
avgpool,1708,morocco,0.56118774
avgpool,1709,beach,0.286438
avgpool,1710,bamboo forest,0.45837402
avgpool,1711,schoolhouse,0.4251709
avgpool,1712,classrooms,0.49554443
avgpool,1713,golf course,0.71276855
avgpool,1714,kindergarden classroom,0.43371582
avgpool,1715,mountain path,0.31451416
avgpool,1716,childs room,0.23724365
avgpool,1717,beer garden,0.2298584
avgpool,1718,dryer,0.39230347
avgpool,1719,abandoned,0.19570923
avgpool,1720,dancers,0.21432495
avgpool,1721,highway,0.46658325
avgpool,1722,crosswalk,0.13006592
avgpool,1723,living room,0.4963379
avgpool,1724,tree farm,0.41662598
avgpool,1725,crevasse,0.44125366
avgpool,1726,childs room,0.43844604
avgpool,1727,ball pit,0.32437134
avgpool,1728,throne room,0.40533447
avgpool,1729,barn,0.49264526
avgpool,1730,bathroom,0.62435913
avgpool,1731,mausoleum,0.2244873
avgpool,1732,laundromat,0.9456482
avgpool,1733,kayaking,0.27850342
avgpool,1734,"ice skating rink, indoor",0.7602234
avgpool,1735,tree house,0.537323
avgpool,1736,bouquets,0.2625122
avgpool,1737,fastfood restaurant,0.44812012
avgpool,1738,explosion,0.1559143
avgpool,1739,"synagogue, outdoor",0.4237671
avgpool,1740,bedroom,0.34017944
avgpool,1741,boxing,0.63360596
avgpool,1742,pasture,0.37799072
avgpool,1743,locker,0.24581909
avgpool,1744,orchestra pit,0.13064575
avgpool,1745,drawers,0.14486694
avgpool,1746,aquarium,0.34857178
avgpool,1747,"jacuzzi, indoor",0.40701294
avgpool,1748,cottages,0.26739502
avgpool,1749,badlands,0.51779175
avgpool,1750,auditorium,0.67211914
avgpool,1751,home theater,0.21740723
avgpool,1752,corn field,0.18862915
avgpool,1753,"elevator, door",0.32037354
avgpool,1754,courtyard,0.36294556
avgpool,1755,slum,0.24829102
avgpool,1756,boiler,0.24505615
avgpool,1757,sunset,0.29034424
avgpool,1758,juvenile,0.16070557
avgpool,1759,hostel,0.4671631
avgpool,1760,aqueduct,0.18286133
avgpool,1761,party,0.1715393
avgpool,1762,crosswalk,0.2324524
avgpool,1763,abandoned,0.28723145
avgpool,1764,topiary garden,0.8328247
avgpool,1765,automotive,0.15966797
avgpool,1766,enlisted,0.31793213
avgpool,1767,clothing store,0.19372559
avgpool,1768,exhibits,0.33377075
avgpool,1769,headlights,0.14276123
avgpool,1770,amphitheater,0.17129517
avgpool,1771,automotive,0.2494812
avgpool,1772,aqueduct,0.576355
avgpool,1773,pagoda,0.71047974
avgpool,1774,buses,0.49743652
avgpool,1775,motels,0.6956177
avgpool,1776,ball pit,0.25369263
avgpool,1777,building facade,0.1791687
avgpool,1778,ski resort,0.54248047
avgpool,1779,amusement park,0.29656982
avgpool,1780,glassware,0.22702026
avgpool,1781,shelves,0.2815857
avgpool,1782,chefs,0.2807312
avgpool,1783,crevasse,0.27801514
avgpool,1784,fabric store,0.2697754
avgpool,1785,paintings,0.36245728
avgpool,1786,wetland,0.38830566
avgpool,1787,"general store, indoor",0.323761
avgpool,1788,office cubicles,0.24209595
avgpool,1789,mauritania,0.40805054
avgpool,1790,soccer,0.2880249
avgpool,1791,fostering,0.32699585
avgpool,1792,fire escape,0.29205322
avgpool,1793,vineyards,0.41964722
avgpool,1794,darkness,0.16693115
avgpool,1795,"hunting lodge, outdoor",0.44195557
avgpool,1796,amphitheater,0.43551636
avgpool,1797,glassware,0.2980652
avgpool,1798,fountain,0.5202942
avgpool,1799,"general store, indoor",0.3439331
avgpool,1800,kayaking,0.17416382
avgpool,1801,"apartment building, outdoor",0.18502808
avgpool,1802,bamboo forest,0.72732544
avgpool,1803,frontgate,0.32818604
avgpool,1804,bank vault,0.5215149
avgpool,1805,cockpit,0.21664429
avgpool,1806,ministerial,0.3190918
avgpool,1807,autumn,0.29699707
avgpool,1808,dressing room,0.12338257
avgpool,1809,fishpond,0.44692993
avgpool,1810,bank vault,0.29959106
avgpool,1811,childs room,0.3703003
avgpool,1812,boat,0.19741821
avgpool,1813,"apartment building, outdoor",0.31710815
avgpool,1814,zen garden,0.78134155
avgpool,1815,closet,0.5114136
avgpool,1816,boxing,0.27282715
avgpool,1817,"apartment building, outdoor",0.27285767
avgpool,1818,salon,0.4202881
avgpool,1819,canyon,0.328125
avgpool,1820,performing,0.16583252
avgpool,1821,bowling,0.37158203
avgpool,1822,snowfield,0.17199707
avgpool,1823,wheat field,0.47253418
avgpool,1824,chemistry lab,0.3244629
avgpool,1825,grapes,0.22854614
avgpool,1826,"temple, asia",0.4300537
avgpool,1827,topiary garden,0.42684937
avgpool,1828,"field, cultivated",0.4694214
avgpool,1829,clouds,0.19241333
avgpool,1830,ball pit,0.2131958
avgpool,1831,"apartment building, outdoor",0.4935608
avgpool,1832,corn field,0.15283203
avgpool,1833,archaelogical excavation,0.63464355
avgpool,1834,teaching,0.15997314
avgpool,1835,sauna,0.645874
avgpool,1836,japanese garden,0.36187744
avgpool,1837,bookstore,0.4805603
avgpool,1838,sandbox,0.21109009
avgpool,1839,"subway station, platform",0.4907837
avgpool,1840,home theater,0.21911621
avgpool,1841,"subway station, platform",0.25805664
avgpool,1842,slum,0.22113037
avgpool,1843,bamboo forest,0.5526428
avgpool,1844,fire station,0.6793823
avgpool,1845,childs room,0.4159851
avgpool,1846,bank vault,0.19274902
avgpool,1847,archaeological,0.24212646
avgpool,1848,basement,0.37051392
avgpool,1849,participants,0.28155518
avgpool,1850,caves,0.43328857
avgpool,1851,"apartment building, outdoor",0.2727661
avgpool,1852,automotive,0.34591675
avgpool,1853,wind farm,0.8627014
avgpool,1854,enlisted,0.5435791
avgpool,1855,landing deck,0.32852173
avgpool,1856,aquarium,0.49227905
avgpool,1857,concentrating,0.21762085
avgpool,1858,corn field,0.49472046
avgpool,1859,"escalator, indoor",0.6760559
avgpool,1860,invitational,0.31954956
avgpool,1861,building facade,0.37490845
avgpool,1862,nature,0.24960327
avgpool,1863,closet,0.58380127
avgpool,1864,"arena, rodeo",0.572052
avgpool,1865,igloo,0.43865967
avgpool,1866,hockey,0.63812256
avgpool,1867,amusement park,0.2685547
avgpool,1868,chapel,0.40402222
avgpool,1869,picnic area,0.21514893
avgpool,1870,ball pit,0.3088379
avgpool,1871,vegetable garden,0.4263916
avgpool,1872,desk,0.5073242
avgpool,1873,airport terminal,0.2718506
avgpool,1874,sauna,0.40426636
avgpool,1875,horticulture,0.28903198
avgpool,1876,"elevator, door",0.18484497
avgpool,1877,rope bridge,0.40951538
avgpool,1878,ice cream parlor,0.23355103
avgpool,1879,"stage, indoor",0.18173218
avgpool,1880,rafting,1.2986755
avgpool,1881,"apartment building, outdoor",0.39648438
avgpool,1882,snowfield,0.33041382
avgpool,1883,yellowstone,0.51831055
avgpool,1884,resort,0.36047363
avgpool,1885,japanese garden,0.56103516
avgpool,1886,yellowstone,0.3232422
avgpool,1887,contested,0.22836304
avgpool,1888,bamboo forest,0.42001343
avgpool,1889,swimming,0.32592773
avgpool,1890,railways,0.4317932
avgpool,1891,cabinets,0.44622803
avgpool,1892,building facade,0.32266235
avgpool,1893,runway,0.15811157
avgpool,1894,engine room,0.56973267
avgpool,1895,ski resort,0.24227905
avgpool,1896,mausoleum,0.3397522
avgpool,1897,chefs,0.09390259
avgpool,1898,attic,0.81259155
avgpool,1899,vegetable garden,0.27157593
avgpool,1900,jewelry shop,0.32144165
avgpool,1901,automotive,0.4031372
avgpool,1902,habitat,0.25012207
avgpool,1903,statue,0.13027954
avgpool,1904,bowling alley,0.57876587
avgpool,1905,locker room,0.44354248
avgpool,1906,projector,0.23782349
avgpool,1907,boxing,0.68182373
avgpool,1908,art gallery,0.5577698
avgpool,1909,shoe shop,0.47808838
avgpool,1910,shoe shop,0.28308105
avgpool,1911,kick,0.1376648
avgpool,1912,yellowstone,0.5717163
avgpool,1913,bank vault,0.10928345
avgpool,1914,arcade,0.5965576
avgpool,1915,barn,0.2060852
avgpool,1916,mountain snowy,0.5288696
avgpool,1917,"bus station, indoor",0.41766357
avgpool,1918,automotive,0.3092041
avgpool,1919,landfill,0.5783081
avgpool,1920,kindergarten,0.24224854
avgpool,1921,wetland,0.42410278
avgpool,1922,pinball,0.18386841
avgpool,1923,cabinet,0.25195312
avgpool,1924,sculptures,0.27908325
avgpool,1925,forests,0.3586731
avgpool,1926,skating,0.5171814
avgpool,1927,banquet hall,0.72543335
avgpool,1928,legislative chamber,0.5028076
avgpool,1929,"museum, indoor",0.31167603
avgpool,1930,"bakery, shop",0.34371948
avgpool,1931,corridor,0.38638306
avgpool,1932,dining room,0.3551941
avgpool,1933,"jacuzzi, indoor",0.3244629
avgpool,1934,"field, cultivated",0.4069214
avgpool,1935,locker,0.5913086
avgpool,1936,ball pit,0.2795105
avgpool,1937,"flea market, indoor",0.3100891
avgpool,1938,throne room,0.5442505
avgpool,1939,oast house,0.41662598
avgpool,1940,hostel,0.5776367
avgpool,1941,gas station,0.51116943
avgpool,1942,cemetery,0.38763428
avgpool,1943,"desert, sand",0.37435913
avgpool,1944,bowling alley,0.29580688
avgpool,1945,landing deck,0.27642822
avgpool,1946,arcade,0.36053467
avgpool,1947,snorkeling,0.2510376
avgpool,1948,landfill,0.38702393
avgpool,1949,putting,0.25967407
avgpool,1950,"volleyball court, outdoor",0.38708496
avgpool,1951,carrousel,0.67633057
avgpool,1952,caves,0.65371704
avgpool,1953,lighthouse,0.2366333
avgpool,1954,signage,0.26522827
avgpool,1955,"elevator, door",0.54504395
avgpool,1956,"canal, urban",0.3392334
avgpool,1957,building facade,0.2444458
avgpool,1958,rice paddy,0.35656738
avgpool,1959,ski resort,0.3373108
avgpool,1960,drawers,0.20422363
avgpool,1961,surfing,0.09927368
avgpool,1962,banquet hall,0.27008057
avgpool,1963,habitat,0.29248047
avgpool,1964,building facade,0.197052
avgpool,1965,aquarium,0.35272217
avgpool,1966,"escalator, indoor",0.7218933
avgpool,1967,"elevator, door",0.5536194
avgpool,1968,pizza,0.15289307
avgpool,1969,zen garden,0.63067627
avgpool,1970,dewalt,0.18301392
avgpool,1971,auditorium,0.5281372
avgpool,1972,crypt,0.26428223
avgpool,1973,tackling,0.31582642
avgpool,1974,ice cream parlor,0.4244995
avgpool,1975,watersports,0.33758545
avgpool,1976,diocese,0.31585693
avgpool,1977,"synagogue, outdoor",0.2810669
avgpool,1978,aqueduct,0.54907227
avgpool,1979,fabric store,0.68011475
avgpool,1980,shed,0.4569397
avgpool,1981,vegetable garden,0.40301514
avgpool,1982,snorkeling,0.32080078
avgpool,1983,building facade,0.21609497
avgpool,1984,clothing store,0.25927734
avgpool,1985,shoe shop,0.41937256
avgpool,1986,bank vault,0.31436157
avgpool,1987,fishpond,0.2609558
avgpool,1988,building facade,0.33096313
avgpool,1989,attic,0.4784851
avgpool,1990,paving,0.3208313
avgpool,1991,methodist,0.35299683
avgpool,1992,bank vault,0.30004883
avgpool,1993,road,0.2845459
avgpool,1994,beach,0.23486328
avgpool,1995,cemetery,0.58773804
avgpool,1996,throne room,0.56155396
avgpool,1997,skyscraper,0.15100098
avgpool,1998,depot,0.25891113
avgpool,1999,lighthouse,0.30688477
avgpool,2000,hostel,0.48620605
avgpool,2001,igloo,0.4138794
avgpool,2002,restaurant kitchen,0.50845337
avgpool,2003,toys,0.17364502
avgpool,2004,aquarium,0.51885986
avgpool,2005,corn field,0.6737671
avgpool,2006,vegetable garden,0.24069214
avgpool,2007,shopfront,0.3831787
avgpool,2008,bookstore,0.19869995
avgpool,2009,home theater,0.647522
avgpool,2010,archaelogical excavation,0.36688232
avgpool,2011,coffee shop,0.3501892
avgpool,2012,"stage, indoor",0.17782593
avgpool,2013,monitors,0.2868042
avgpool,2014,darkness,0.15127563
avgpool,2015,cabin,0.7010498
avgpool,2016,lock chamber,0.23199463
avgpool,2017,bamboo forest,0.17318726
avgpool,2018,mountains,0.28497314
avgpool,2019,rope bridge,0.12609863
avgpool,2020,"market, indoor",0.57418823
avgpool,2021,archaelogical excavation,0.16467285
avgpool,2022,tree farm,0.4190979
avgpool,2023,bamboo forest,1.0180664
avgpool,2024,toyshop,0.3317566
avgpool,2025,"elevator, door",0.19726562
avgpool,2026,paving,0.3663025
avgpool,2027,fence,0.15679932
avgpool,2028,computer room,0.35733032
avgpool,2029,"balcony, interior",0.3508606
avgpool,2030,tree house,0.5362549
avgpool,2031,dining,0.23049927
avgpool,2032,dance,0.30929565
avgpool,2033,gym,0.6621704
avgpool,2034,tree house,0.21002197
avgpool,2035,golf course,0.379364
avgpool,2036,horseback,0.23944092
avgpool,2037,shelving,0.44088745
avgpool,2038,mausoleum,0.27633667
avgpool,2039,aerial,0.23510742
avgpool,2040,amphitheater,0.53009033
avgpool,2041,bureau,0.5291748
avgpool,2042,rafting,0.24020386
avgpool,2043,"field, wild",0.23339844
avgpool,2044,basketball,0.4840088
avgpool,2045,childs room,0.7787781
avgpool,2046,bookshop,0.315979
avgpool,2047,sunset,0.25708008
