layer,unit,description,similarity
features,1796,corridor,0.40112305
features,1797,fashion,0.1416626
features,1798,namibia,0.15029907
features,1799,bowling alley,0.6595764
features,1800,living room,0.29388428
features,1801,sculpture,0.15701294
features,1802,balcony,0.26901245
features,1803,nursery,0.7012329
features,1804,cockpit,0.27972412
features,1805,"gymnasium, indoor",0.2084961
features,1806,bowling alley,0.875885
features,1807,"garage, outdoor",0.19372559
features,1808,gas station,0.42318726
features,1809,bowling,0.2678833
features,1810,staircase,0.21749878
features,1811,bowling,0.57580566
features,1812,staircase,0.47543335
features,1813,aviation,0.2668152
features,1814,closet,0.25167847
features,1815,rope bridge,0.68411255
features,1816,rope bridge,0.57666016
features,1817,vegetable garden,0.17044067
features,1818,harbor,0.2328186
features,1819,nursery,0.32888794
features,1820,bowling,0.23947144
features,1821,storage room,0.24084473
features,1822,bowling alley,0.19226074
features,1823,heliport,0.2218628
features,1824,sauna,0.38656616
features,1825,dance,0.1583252
features,1826,dancers,0.3930664
features,1827,graders,0.3322754
features,1828,"jacuzzi, indoor",0.28396606
features,1829,conference room,0.32162476
features,1830,rope bridge,0.6846924
features,1831,trains,0.22445679
features,1832,tobago,0.35992432
features,1833,rope bridge,0.535614
features,1834,tackling,0.47155762
features,1835,archaelogical excavation,0.6899414
features,1836,volleyball,0.43804932
features,1837,social,0.10269165
features,1838,rope bridge,0.61550903
features,1839,graders,0.42803955
features,1840,invitational,0.3687744
features,1841,natural history museum,0.637146
features,1842,operating room,0.552124
features,1843,dancers,0.28448486
features,1844,soccer field,0.43722534
features,1845,archaelogical excavation,0.28118896
features,1846,racecourse,0.43844604
features,1847,badlands,0.28775024
features,1848,slum,0.27340698
features,1849,"desert, vegetation",0.44750977
features,1850,rope bridge,0.8726196
features,1851,bank vault,0.59210205
features,1852,oast house,0.31210327
features,1853,natural history museum,0.6416321
features,1854,boats,0.25872803
features,1855,formal garden,0.22546387
features,1856,exhibits,0.2977295
features,1857,canyon,0.23831177
features,1858,building facade,0.2083435
features,1859,ball pit,0.23391724
features,1860,watersports,0.19714355
features,1861,ski resort,0.4204712
features,1862,water tower,0.86087036
features,1863,fishpond,0.25915527
features,1864,buffers,0.19430542
features,1865,mountain snowy,0.40933228
features,1866,television room,0.13745117
features,1867,rope bridge,0.6409302
features,1868,graders,0.2510376
features,1869,boat deck,0.49749756
features,1870,boats,0.2926941
features,1871,lighthouse,0.61273193
features,1872,curtains,0.2368164
features,1873,"ice skating rink, indoor",0.21148682
features,1874,art gallery,0.2876587
features,1875,instructors,0.16592407
features,1876,"bus station, indoor",0.254364
features,1877,paving,0.24359131
features,1878,bamboo forest,0.13641357
features,1879,staircase,0.27444458
features,1880,"shopping mall, indoor",0.41156006
features,1881,martial arts gym,0.18081665
features,1882,hotel room,0.41860962
features,1883,rope bridge,0.27178955
features,1884,nursery,0.7233887
features,1885,lawn,0.17529297
features,1886,rope bridge,0.6690979
features,1887,rope bridge,0.2925415
features,1888,rope bridge,0.76745605
features,1889,"ice skating rink, outdoor",0.5015259
features,1890,tree,0.25946045
features,1891,village,0.20812988
features,1892,field road,0.16369629
features,1893,"museum, indoor",0.2753296
features,1894,boxing,0.5588074
features,1895,boxing,0.36386108
features,1896,childs room,0.349823
features,1897,rope bridge,0.74780273
features,1898,nursery,0.4223938
features,1899,natural history museum,0.40924072
features,1900,boxing ring,0.2576294
features,1901,"balcony, interior",0.31585693
features,1902,vanilla,0.16403198
features,1903,wetland,0.31610107
features,1904,"shopping mall, indoor",0.44058228
features,1905,construction site,0.17922974
features,1906,juvenile,0.42633057
features,1907,sandbox,0.68600464
features,1908,"volleyball court, outdoor",0.30654907
features,1909,"canal, urban",0.24954224
features,1910,childs room,0.24890137
features,1911,preschool,0.254364
features,1912,banquet hall,0.6644592
features,1913,utility room,0.35403442
features,1914,exhibitors,0.31304932
features,1915,dams,0.5343933
features,1916,nightclub,0.20007324
features,1917,attic,0.5230408
features,1918,hostel,0.48928833
features,1919,courtyard,0.23782349
features,1920,vineyards,0.5302429
features,1921,excavation,0.21801758
features,1922,throne room,0.323761
features,1923,restaurant patio,0.34591675
features,1924,operating room,0.74334717
features,1925,rope bridge,0.4614563
features,1926,pharmacist,0.52407837
features,1927,tent,0.21517944
features,1928,desk,0.32281494
features,1929,nightclub,0.31015015
features,1930,hotel,0.24645996
features,1931,nursery,0.5171814
features,1932,entrance hall,0.4170227
features,1933,"bus station, indoor",0.28656006
features,1934,rope bridge,0.375
features,1935,office cubicles,0.3541565
features,1936,restaurant kitchen,0.450531
features,1937,paving,0.4560852
features,1938,elders,0.16687012
features,1939,topiary garden,0.49197388
features,1940,office cubicles,0.49273682
features,1941,natural history museum,0.25964355
features,1942,rope bridge,0.6525879
features,1943,volleyball,0.20983887
features,1944,bus interior,0.54849243
features,1945,rope bridge,0.3951416
features,1946,diabetes,0.13189697
features,1947,music studio,0.19140625
features,1948,train interior,0.3380127
features,1949,salons,0.40872192
features,1950,banquet hall,0.4647522
features,1951,pavilion,0.252594
features,1952,salons,0.25949097
features,1953,chef,0.2652588
features,1954,restaurant kitchen,0.41592407
features,1955,operating room,0.21972656
features,1956,office cubicles,0.20700073
features,1957,rope bridge,0.52856445
features,1958,train interior,0.32592773
features,1959,orchard,0.3897705
features,1960,rope bridge,0.38601685
features,1961,exhibits,0.2234497
features,1962,tent,0.68356323
features,1963,office cubicles,0.78305054
features,1964,natural history museum,0.33270264
features,1965,"elevator, door",0.31607056
features,1966,pavilion,0.19711304
features,1967,rope bridge,0.31433105
features,1968,watersports,0.2705078
features,1969,volcano,0.5972595
features,1970,participants,0.1546936
features,1971,art gallery,0.21014404
features,1972,volleyball,0.22348022
features,1973,natural history museum,0.44641113
features,1974,watersports,0.15612793
features,1975,barn,0.33486938
features,1976,bathroom,0.25250244
features,1977,wholesale,0.14907837
features,1978,rope bridge,0.2831421
features,1979,aquarium,0.3673401
features,1980,aqueduct,0.5160217
features,1981,"arena, rodeo",0.32894897
features,1982,aviation,0.45874023
features,1983,horses,0.37445068
features,1984,lava,0.13070679
features,1985,assembly line,0.31985474
features,1986,fabric store,0.2918396
features,1987,"hangar, outdoor",0.11767578
features,1988,"temple, asia",0.3647461
features,1989,ice floe,0.12835693
features,1990,volcano,0.34280396
features,1991,aqueduct,0.7572937
features,1992,atc,0.24453735
features,1993,operating room,0.26480103
features,1994,martial arts gym,0.13772583
features,1995,barn,0.26800537
features,1996,"general store, indoor",0.174469
features,1997,lava,0.17871094
features,1998,aqueduct,0.31726074
features,1999,playground,0.6499634
features,2000,"gazebo, exterior",0.27142334
features,2001,phone booth,0.23434448
features,2002,gourmet,0.20526123
features,2003,gas station,0.27508545
features,2004,aviation,0.45874023
features,2005,office cubicles,0.57540894
features,2006,phone booth,0.4404297
features,2007,instructors,0.17819214
features,2008,crevasse,0.48345947
features,2009,exhibitors,0.19476318
features,2010,butchers shop,0.45706177
features,2011,badlands,0.8915405
features,2012,"underwater, ocean deep",0.2748108
features,2013,rope bridge,0.25445557
features,2014,"museum, indoor",0.40234375
features,2015,natural history museum,0.23950195
features,2016,"moat, water",0.22418213
features,2017,gyms,0.49465942
features,2018,classrooms,0.5713501
features,2019,schoolhouse,0.23608398
features,2020,nursery,0.2539978
features,2021,supporters,0.17260742
features,2022,arrangement,0.16131592
features,2023,"cabin, outdoor",0.17279053
features,2024,"general store, outdoor",0.22601318
features,2025,delphi,0.19702148
features,2026,crypt,0.24179077
features,2027,aviation,0.30126953
features,2028,rope bridge,0.43151855
features,2029,skating,0.1864624
features,2030,playground,0.24169922
features,2031,fountain,0.23175049
features,2032,surfing,0.47225952
features,2033,formal garden,0.34396362
features,2034,fostering,0.30447388
features,2035,relay,0.14752197
features,2036,art studio,0.23440552
features,2037,tree house,0.2258606
features,2038,rope bridge,0.5836487
features,2039,rope bridge,0.31018066
features,2040,zen garden,0.61953735
features,2041,sculptures,0.25857544
features,2042,landfill,0.28933716
features,2043,bank vault,0.41018677
features,2044,coffee shop,0.2310791
features,2045,catacomb,0.13470459
features,2046,restaurant kitchen,0.2614746
features,2047,kennel,0.41229248
features,2048,chemistry lab,0.34524536
features,2049,grotto,0.28070068
features,2050,art gallery,0.24432373
features,2051,fountains,0.6990967
features,2052,classroom,0.39797974
features,2053,waiting room,0.28189087
features,2054,volleyball,0.27545166
features,2055,fountain,0.4442749
features,2056,mausoleum,0.28048706
features,2057,intake,0.17584229
features,2058,guess,0.25997925
features,2059,"moat, water",0.21408081
features,2060,lecture room,0.32583618
features,2061,rope bridge,0.52319336
features,2062,laundromat,0.21673584
features,2063,tree house,0.4135437
features,2064,rope bridge,0.43637085
features,2065,hospital room,0.4947815
features,2066,airplane cabin,0.44369507
features,2067,aviation,0.45874023
features,2068,airplane cabin,0.20812988
features,2069,auditorium,0.22079468
features,2070,performing,0.28326416
features,2071,dinosaur,0.2965088
features,2072,performing,0.2599182
features,2073,throne room,0.41973877
features,2074,cockpit,0.30654907
features,2075,japanese garden,0.46673584
features,2076,auditorium,0.23553467
features,2077,slum,0.5228882
features,2078,rope bridge,0.4584961
features,2079,medina,0.45251465
features,2080,rope bridge,0.46377563
features,2081,bamboo forest,0.34924316
features,2082,auditorium,0.24737549
features,2083,"library, outdoor",0.18145752
features,2084,"desert, vegetation",0.3164673
features,2085,crosswalk,0.26278687
features,2086,engine room,0.19586182
features,2087,"market, indoor",0.35913086
features,2088,oilrig,0.11743164
features,2089,hiking,0.3517151
features,2090,landing deck,0.5375366
features,2091,bed,0.22869873
features,2092,fastfood restaurant,0.2640686
features,2093,television studio,0.1437378
features,2094,residential neighborhood,0.19049072
features,2095,bamboo forest,0.36764526
features,2096,sidewalk,0.21365356
features,2097,prisoner,0.083099365
features,2098,department store,0.23892212
features,2099,japanese garden,0.2892456
features,2100,auditorium,0.45785522
features,2101,airplane cabin,0.18380737
features,2102,rope bridge,0.36044312
features,2103,projector,0.15234375
features,2104,carrier,0.384552
features,2105,alley,0.31088257
features,2106,mariner,0.21801758
features,2107,television studio,0.30352783
features,2108,wyoming,0.29403687
features,2109,"stadium, baseball",0.21377563
features,2110,jail cell,0.2779541
features,2111,courthouse,0.36309814
features,2112,bowling alley,0.22265625
features,2113,bank vault,0.2805786
features,2114,supermarket,0.37579346
features,2115,courtyard,0.20663452
features,2116,porch,0.19909668
features,2117,locker room,0.7200012
features,2118,locker room,0.19241333
features,2119,ticket booth,0.5034485
features,2120,aviation,0.45874023
features,2121,shoe shop,0.71343994
features,2122,aviation,0.45874023
features,2123,books,0.3491516
features,2124,snowmobile,0.16720581
features,2125,rope bridge,0.52822876
features,2126,aqueduct,0.3088684
features,2127,rope bridge,0.17504883
features,2128,vineyards,0.39520264
features,2129,diecast,0.109375
features,2130,storage room,0.5021057
features,2131,waterfront,0.27227783
features,2132,customizing,0.13278198
features,2133,gas station,0.7250061
features,2134,viaduct,0.24786377
features,2135,band,0.18930054
features,2136,bus interior,0.2243042
features,2137,junkyard,0.31948853
features,2138,tree house,0.22521973
features,2139,rope bridge,0.46414185
features,2140,"escalator, indoor",0.51052856
features,2141,habitat,0.24105835
features,2142,bookshelf,0.24630737
features,2143,elevator lobby,0.33517456
features,2144,aviation,0.45874023
features,2145,aviation,0.38739014
features,2146,shelving,0.2539673
features,2147,"general store, outdoor",0.21459961
features,2148,dam,0.19116211
features,2149,locker room,0.38815308
features,2150,porch,0.35528564
features,2151,gas station,0.5740967
features,2152,rope bridge,0.44656372
features,2153,rope bridge,0.17843628
features,2154,bakery,0.19784546
features,2155,"gazebo, exterior",0.45288086
features,2156,office cubicles,0.29797363
features,2157,butchers shop,0.46502686
features,2158,bookshop,0.53237915
features,2159,orchard,0.2157898
features,2160,fabric store,0.5260315
features,2161,sauna,0.2922058
features,2162,"stadium, soccer",0.32009888
features,2163,"arena, rodeo",0.5062256
features,2164,excavation,0.26010132
features,2165,"florist shop, indoor",0.24880981
features,2166,arcade,0.47201538
features,2167,"temple, asia",0.40350342
features,2168,trains,0.51394653
features,2169,racing,0.4753723
features,2170,juvenile,0.2514038
features,2171,ruins,0.20812988
features,2172,bowling,0.49847412
features,2173,vendors,0.20935059
features,2174,aviation,0.2341919
features,2175,amusement arcade,0.3413391
features,2176,entrance hall,0.2048645
features,2177,laundromat,0.39245605
features,2178,trains,0.4574585
features,2179,aviation,0.45874023
features,2180,restaurant kitchen,0.35864258
features,2181,butchers shop,0.29470825
features,2182,fire escape,0.6187744
features,2183,laundromat,0.8118286
features,2184,"subway station, platform",0.24307251
features,2185,"arena, rodeo",0.34484863
features,2186,flores,0.36669922
features,2187,bowling alley,0.5750427
features,2188,flores,0.19238281
features,2189,jewelry shop,0.22537231
features,2190,cabin,0.35638428
features,2191,vineyards,0.6713257
features,2192,corn field,0.25045776
features,2193,pinball,0.48727417
features,2194,gym,0.25823975
features,2195,fire escape,0.45721436
features,2196,butchers shop,0.4208374
features,2197,chef,0.4402771
features,2198,rope bridge,0.38458252
features,2199,phone booth,0.3031311
features,2200,habitat,0.1873169
features,2201,butchers shop,0.3470459
features,2202,landing deck,0.246521
features,2203,sauna,0.18530273
features,2204,instructors,0.32138062
features,2205,automotive,0.1430664
features,2206,martial arts gym,0.39492798
features,2207,sandbox,0.2492981
